Folder,File_ID,Status,Image_Path
Necessities_ADCO,19,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/19.jpg
Necessities_ADCO,2,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/2.jpg
Necessities_ADCO,20,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/20.jpg
Necessities_ADCO,21,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/21.jpg
Necessities_ADCO,22,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/22.jpg
Necessities_ADCO,23,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/23.jpg
Necessities_ADCO,24,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/24.jpg
Necessities_ADCO,25,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/25.jpg
Necessities_ADCO,26,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/26.jpg
Necessities_ADCO,27,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/27.jpg
Necessities_ADCO,28,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/28.jpg
Necessities_ADCO,29,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/29.jpg
Necessities_ADCO,3,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/3.jpg
Necessities_ADCO,30,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/30.jpg
Necessities_ADCO,31,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/31.jpg
Necessities_ADCO,33,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/33.jpg
Necessities_ADCO,34,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/34.jpg
Necessities_ADCO,35,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/35.jpg
Necessities_ADCO,36,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/36.jpg
Necessities_ADCO,39,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/39.jpg
Necessities_ADCO,4,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/4.jpg
Necessities_ADCO,40,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/40.jpg
Necessities_ADCO,41,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/41.jpg
Necessities_ADCO,42,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/42.jpg
Necessities_ADCO,43,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/43.jpg
Necessities_ADCO,44,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/44.jpg
Necessities_ADCO,45,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/45.jpg
Necessities_ADCO,46,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/46.jpg
Necessities_ADCO,47,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/47.jpg
Necessities_ADCO,48,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/48.jpg
Necessities_ADCO,49,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/49.jpg
Necessities_ADCO,5,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/5.jpg
Necessities_ADCO,50,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/50.jpg
Necessities_ADCO,51,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/51.jpg
Necessities_ADCO,53,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/53.jpg
Necessities_ADCO,54,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/54.jpg
Necessities_ADCO,55,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/55.jpg
Necessities_ADCO,56,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/56.jpg
Necessities_ADCO,57,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/57.jpg
Necessities_ADCO,58,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/58.jpg
Necessities_ADCO,59,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/59.jpg
Necessities_ADCO,6,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/6.jpg
Necessities_ADCO,60,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/60.jpg
Necessities_ADCO,61,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/61.jpg
Necessities_ADCO,62,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/62.jpg
Necessities_ADCO,63,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/63.jpg
Necessities_ADCO,64,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/64.jpg
Necessities_ADCO,65,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/65.jpg
Necessities_ADCO,66,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/66.jpg
Necessities_ADCO,67,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/67.jpg
Necessities_ADCO,7,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/7.jpg
Necessities_ADCO,70,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/70.jpg
Necessities_ADCO,71,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/71.jpg
Necessities_ADCO,72,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/72.jpg
Necessities_ADCO,73,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/73.jpg
Necessities_ADCO,74,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/74.jpg
Necessities_ADCO,75,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/75.jpg
Necessities_ADCO,76,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/76.jpg
Necessities_ADCO,77,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/77.jpg
Necessities_ADCO,78,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/78.jpg
Necessities_ADCO,79,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/79.jpg
Necessities_ADCO,8,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/8.jpg
Necessities_ADCO,80,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/80.jpg
Necessities_ADCO,81,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/81.jpg
Necessities_ADCO,82,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/82.jpg
Necessities_ADCO,83,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/83.jpg
Necessities_ADCO,84,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/84.jpg
Necessities_ADCO,85,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/85.jpg
Necessities_ADCO,86,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/86.jpg
Necessities_ADCO,87,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/87.jpg
Necessities_ADCO,88,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/88.jpg
Necessities_ADCO,89,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/89.jpg
Necessities_ADCO,9,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/9.jpg
Necessities_ADCO,90,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/90.jpg
Necessities_ADCO,91,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/91.jpg
Necessities_ADCO,92,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/92.jpg
Necessities_ADCO,93,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/93.jpg
Necessities_ADCO,94,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/94.jpg
Necessities_ADCO,95,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/95.jpg
Necessities_ADCO,96,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/96.jpg
Necessities_ADCO,97,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/97.jpg
Necessities_ADCO,98,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/98.jpg
Necessities_ADCO,99,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADCO/99.jpg
Necessities_ADOX,10,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/10.jpg
Necessities_ADOX,100,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/100.jpg
Necessities_ADOX,101,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/101.jpg
Necessities_ADOX,104,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/104.jpg
Necessities_ADOX,108,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/108.jpg
Necessities_ADOX,109,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/109.jpg
Necessities_ADOX,11,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/11.jpg
Necessities_ADOX,110,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/110.jpg
Necessities_ADOX,113,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/113.jpg
Necessities_ADOX,114,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/114.jpg
Necessities_ADOX,115,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/115.jpg
Necessities_ADOX,116,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/116.jpg
Necessities_ADOX,117,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/117.jpg
Necessities_ADOX,118,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/118.jpg
Necessities_ADOX,119,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/119.jpg
Necessities_ADOX,12,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/12.jpg
Necessities_ADOX,121,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/121.jpg
Necessities_ADOX,123,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/123.jpg
Necessities_ADOX,124,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/124.jpg
Necessities_ADOX,125,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/125.jpg
Necessities_ADOX,13,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/13.jpg
Necessities_ADOX,14,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/14.jpg
Necessities_ADOX,15,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/15.jpg
Necessities_ADOX,17,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/17.jpg
Necessities_ADOX,18,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/18.jpg
Necessities_ADOX,19,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/19.jpg
Necessities_ADOX,20,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/20.jpg
Necessities_ADOX,21,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/21.jpg
Necessities_ADOX,23,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/23.jpg
Necessities_ADOX,24,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/24.jpg
Necessities_ADOX,25,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/25.jpg
Necessities_ADOX,26,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/26.jpg
Necessities_ADOX,27,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/27.jpg
Necessities_ADOX,28,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/28.jpg
Necessities_ADOX,29,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/29.jpg
Necessities_ADOX,30,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/30.jpg
Necessities_ADOX,31,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/31.jpg
Necessities_ADOX,34,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/34.jpg
Necessities_ADOX,37,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/37.jpg
Necessities_ADOX,38,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/38.jpg
Necessities_ADOX,4,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/4.jpg
Necessities_ADOX,43,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/43.jpg
Necessities_ADOX,45,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/45.jpg
Necessities_ADOX,46,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/46.jpg
Necessities_ADOX,47,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/47.jpg
Necessities_ADOX,49,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/49.jpg
Necessities_ADOX,5,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/5.jpg
Necessities_ADOX,50,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/50.jpg
Necessities_ADOX,55,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/55.jpg
Necessities_ADOX,58,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/58.jpg
Necessities_ADOX,66,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/66.jpg
Necessities_ADOX,67,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/67.jpg
Necessities_ADOX,69,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/69.jpg
Necessities_ADOX,7,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/7.jpg
Necessities_ADOX,71,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/71.jpg
Necessities_ADOX,72,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/72.jpg
Necessities_ADOX,8,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/8.jpg
Necessities_ADOX,80,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/80.jpg
Necessities_ADOX,81,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/81.jpg
Necessities_ADOX,82,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/82.jpg
Necessities_ADOX,84,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/84.jpg
Necessities_ADOX,85,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/85.jpg
Necessities_ADOX,86,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/86.jpg
Necessities_ADOX,87,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/87.jpg
Necessities_ADOX,89,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/89.jpg
Necessities_ADOX,9,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/9.jpg
Necessities_ADOX,90,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/90.jpg
Necessities_ADOX,93,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/93.jpg
Necessities_ADOX,94,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/94.jpg
Necessities_ADOX,95,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/95.jpg
Necessities_ADOX,96,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/96.jpg
Necessities_ADOX,97,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/97.jpg
Necessities_ADOX,99,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ADOX/99.jpg
Necessities_ARCHIPELAGO,1,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ARCHIPELAGO/1.jpg
Necessities_ARCHIPELAGO,10,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ARCHIPELAGO/10.jpg
Necessities_ARCHIPELAGO,11,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ARCHIPELAGO/11.jpg
Necessities_ARCHIPELAGO,13,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ARCHIPELAGO/13.jpg
Necessities_ARCHIPELAGO,19,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ARCHIPELAGO/19.jpg
Necessities_ARCHIPELAGO,24,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ARCHIPELAGO/24.jpg
Necessities_ARCHIPELAGO,27,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ARCHIPELAGO/27.jpg
Necessities_ARCHIPELAGO,3,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ARCHIPELAGO/3.jpg
Necessities_ARCHIPELAGO,31,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ARCHIPELAGO/31.jpg
Necessities_ARCHIPELAGO,32,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ARCHIPELAGO/32.jpg
Necessities_ARCHIPELAGO,33,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ARCHIPELAGO/33.jpg
Necessities_ARCHIPELAGO,34,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ARCHIPELAGO/34.jpg
Necessities_ARCHIPELAGO,35,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ARCHIPELAGO/35.jpg
Necessities_ARCHIPELAGO,37,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ARCHIPELAGO/37.jpg
Necessities_ARCHIPELAGO,39,pass,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ARCHIPELAGO/39.jpg
Necessities_ARCHIPELAGO,41,fail,/home/quangnhvn34/data/fsoft/02_Working/logo_20260314/Necessities_ARCHIPELAGO/41.jpg
